MUS 7,Explain the historical continuum and the socio-economic factors that helped shape jazz.
MUS 9,Describe the basic elements present in all music;
MUS 9,Discuss the role music plays in a number of non-Western cultures;
MUS 9,Correlate music examples with a specific culture;
MUS 9,Describe the similarities and differences in instruments from the cultures studied;
MUS 9,Discuss the current impact (if any) of Western popular music upon the music of the cultures
MUS 9,studied.
MUS 10,Describe the cultural significance of various modes used in music cultures of the world.
MUS 10,Describe the history and evolution of music notation_ including major theorists and historical
MUS 10,periods.
MUS 10,Write and identify all major and minor scales and key signatures.
MUS 10,Transpose a given melody to any specified key.
MUS 10,Construct any interval up to an octave above and below a given note.
MUS 10,Visually identify all intervals up to an octave.
MUS 10,Write and identify any triad in root position and inversion.
MUS 10,Identify simple and compound meters.
MUS 10,Identify cadence types_ including perfect authentic_ imperfect authentic_ half_ plagal_ and
MUS 10,deceptive cadences.
MUS 10,Conduct harmonic analysis of diatonic chord progressions.
MUS 10,Identify phrases and periods in notated music.
MUS 10,Write four-part diatonic harmony.
MUS 11,Demonstrate the ability to hear music with understanding_ recognizing patterns and musical
MUS 11,functions_ by taking dictation of melodies featuring leaps within the primary triads.
MUS 11,Take dictation of rhythms with divided beats in a variety of meters and tempos.
MUS 11,Aurally identify all intervals up to the octave-ascending_ descending_ and harmonic.
MUS 11,Aurally identify qualities_ inversions_ and soprano notes of triads.
MUS 11,Aurally identify dominant 7th chords.
MUS 11,"Demonstrate the ability to ""audiate"" a musical score by performing rhythms with divided beats"
MUS 11,in a variety of meters and tempos and sight singing melodies featuring leaps within the primary
MUS 11,triads.
MUS 12,Have knowledge and understanding of the historical development of music_ its historical
MUS 12,periods_ genres_ instrumentation and composers_ within their cultural context.
MUS 12,Write and identify any 7th chord in root position and inversion.
MUS 12,Using non-dominant 7th chords_ secondary/applied chords_ diatonic and modulating sequences_
MUS 12,and modulation to closely-related keys: Realize a figured bass; harmonize a given melody.
MUS 12,Conduct harmonic and formal analysis of music using non-dominant 7th chords_
MUS 12,secondary/applied chords_ diatonic and modulating sequences_ and modulation to closely-related
MUS 12,keys in binary and ternary forms.
MUS 12,Compose music using musical elements included in course content.
MUS 13,Demonstrate the ability to hear music with understanding_ recognizing patterns and musical
MUS 13,function_ by taking dictation of melodies in major and minor keys featuring leaps from the I_ IV_
MUS 13,V_ and V7 chords.
MUS 13,Take dictation of rhythms with subdivided beats in simple and compound meters.
MUS 13,Take harmonic dictation of common diatonic progressions with inversions_ writing outer voices
MUS 13,and Roman numerals.
MUS 13,"Demonstrate the ability to ""audiate"" a musical score by sight reading and performing rhythms"
MUS 13,with subdivided beats in simple and compound meters and sight singing melodies in major and
MUS 13,minor keys featuring leaps from the I_ IV_ V_ and V7 chords.
MUS 14,Write and identify secondary/applied chords (dominant and fully diminished) seventh chords in
MUS 14,root position and inversion.
MUS 14,Write and identify borrowed chords and other mixture chords (secondary and double) in root
MUS 14,position and inversion.
MUS 14,Using secondary/applied 7th chords_ borrowed/mixture chords_ diatonic and modulation
MUS 14,sequences: Realize a figured bass; harmonize a given melody.
MUS 14,Conduct harmonic analysis of music using secondary/applied chords_ borrowed/mixture chords
MUS 14,and diatonic and modulating sequences.
MUS 14,Conduct formal analysis of music which uses binary and ternary forms.
MUS 14,Compose music using musical elements included in the course content.
MUS 15,Demonstrate the ability to hear music with understanding_ recognizing patterns and musical
MUS 15,function_ by taking dictation of rhythms with triplets/duplets and syncopation in simple and
MUS 15,compound meter signatures.
MUS 15,Take dictation of melodies in major and minor keys with triplets/duplets_ syncopation_ chromatic
MUS 15,alterations_ and modulation to closely-related keys.
MUS 15,Aurally identify and transcribing 4-part harmonic progressions utilizing secondary/applied
MUS 15,chords and modulation to closely-related keys.
MUS 15,"Demonstrate the ability to ""audiate"" a musical score by sight reading and performing rhythms"
MUS 15,with triplets/duplets and syncopation in simple and compound meters and preparing and sight
MUS 15,singing melodies with triplets/duplets_ syncopation_ chromatic alterations_ and modulation to
MUS 15,closely-related keys.
MUS 16,Write and identify in context borrowed chords_ Neapolitans_ augmented sixth chords_ 9th_ 11th_
MUS 16,and 13th chords_ added sixth chords_ and altered dominants.
MUS 16,Write and recognize examples of enharmonic modulation.
MUS 16,Define_ analyze_ and/or write examples of 20th century techniques such as: Impressionism_ tone
MUS 16,rows_ set theory_ pandiatonicism and polytonalism_ and advanced approaches to meter and
MUS 16,rhythm.
MUS 16,Compose music using musical elements included in course content.
MUS 20,Play with precise rhythm.
MUS 20,Play the correct pitches with accurate intonation.
MUS 20,Play with the articulation_ dynamics_ phrasing_ and expression appropriate to the literature being
MUS 20,studied.
MUS 20,Play in a stylistically appropriate manner suitable to the genre_ period_ and style of the literature.
MUS 20,Perform improvised solos as applicable.
MUS 20,Demonstrate appropriate blend and balance when performing with another musician.
MUS 20,Memorize performance literature when appropriate to the performance medium and artistic
MUS 20,tradition.
MUS 21,Play with precise rhythm at an intermediate level.
MUS 21,Play the correct pitches with accurate intonation at an intermediate level.
MUS 21,Play with the articulation_ dynamics_ phrasing_ and expression appropriate to the literature being
MUS 21,studied at an intermediate level.
MUS 21,Play in a stylistically appropriate manner suitable to the genre_ period_ and style of the literature.
MUS 21,Perform improvised solos as applicable.
MUS 21,Demonstrate appropriate blend and balance when performing as an accompanist.
MUS 21,Memorize performance literature when appropriate to the performance medium and artistic
MUS 21,tradition.
MUS 22,Play with precise rhythm at an advanced intermediate level.
MUS 22,Play the correct pitches with accurate intonation at an advanced intermediate level.
MUS 22,Play with the articulation_ dynamics_ phrasing_ and expression appropriate to the literature being
MUS 22,studied at an advanced intermediate level.
MUS 22,Play in a stylistically appropriate manner suitable to the genre_ period_ and style of the literature.
MUS 22,Perform improvised solos as applicable.
MUS 22,Demonstrate appropriate blend and balance when performing as an accompanist.
MUS 22,Memorize performance literature when appropriate to the performance medium and artistic
MUS 22,tradition.
MUS 23,Play with precise rhythm at an advanced level.
MUS 23,Play the correct pitches with accurate intonation at an advanced level.
MUS 23,Play with the articulation_ dynamics_ phrasing_ and expression appropriate to the literature being
MUS 23,studied at an advanced level.
MUS 23,Play in a stylistically appropriate manner suitable to the genre_ period_ and style of the literature.
MUS 23,Perform improvised solos as applicable.
MUS 23,Demonstrate appropriate blend and balance when performing as an accompanist.
MUS 23,Memorize performance literature when appropriate to the performance medium and artistic
MUS 23,tradition.
MUS 30,II.
MUS 30,III.
MUS 30,Sing with precise rhythm.
MUS 30,Sing the correct pitches with accurate intonation.
MUS 30,Sing with the articulation_ dynamics_ phrasing_ and expression appropriate to the literature being
MUS 30,studied.
MUS 30,Sing in a stylistically appropriate manner suitable to the genre_ period_ and style of the literature.
MUS 30,Perform improvised solos as applicable.
MUS 30,Demonstrate appropriate blend and balance when performing with an accompanist.
MUS 30,Memorize performance literature when appropriate to the performance medium and artistic
MUS 30,tradition.
MUS 30,Perform solos in three languages chosen from English_ Italian_ German_ Latin_ Spanish_ or
MUS 30,French.
MUS 31,Sing with precise rhythm at an intermediate level.
MUS 31,Sing the correct pitches with accurate intonation at an intermediate level.
MUS 31,Sing with the articulation_ dynamics_ phrasing_ and expression appropriate to the literature being
MUS 31,studied at an intermediate level.
MUS 31,Sing in a stylistically appropriate manner suitable to the genre_ period_ and style of the literature.
MUS 31,Demonstrate appropriate blend and balance when performing with an accompanist.
MUS 31,Memorize performance literature when appropriate to the performance medium and artistic
MUS 31,tradition.
MUS 32,Sing with precise rhythm at an advanced intermediate level.
MUS 32,Sing the correct pitches with accurate intonation at an advanced intermediate level.
MUS 32,Sing with the articulation_ dynamics_ phrasing_ and expression appropriate to the literature being
MUS 32,studied at an advanced intermediate level.
MUS 32,Sing in a stylistically appropriate manner suitable to the genre_ period_ and style of the literature.
MUS 32,Perform improvised solos as applicable.
MUS 32,Demonstrate appropriate blend and balance when performing with an accompanist.
MUS 32,Memorize performance literature when appropriate to the performance medium and artistic
MUS 32,tradition.
MUS 33,Sing with precise rhythm at an advanced level.
MUS 33,Sing the correct pitches with accurate intonation at an advanced level.
MUS 33,Sing with the articulation_ dynamics_ phrasing_ and expression appropriate to the literature being
MUS 33,studied at an advanced level.
MUS 33,Sing in a stylistically appropriate manner suitable to the genre_ period_ and style of the literature.
MUS 33,Perform improvised solos as applicable.
MUS 33,Demonstrate appropriate blend and balance when performing with an accompanist.
MUS 33,Memorize performance literature when appropriate to the performance medium and artistic
MUS 33,tradition.
MUS 33,Select literature for and perform a solo vocal recital.
MUS 40,Play with precise rhythm.
MUS 40,Play the correct pitches with accurate intonation.
MUS 40,Play with the articulation_ dynamics_ phrasing_ and expression appropriate to the literature being
MUS 40,studied.
MUS 40,Play in a stylistically appropriate manner suitable to the genre_ period_ and style of the literature.
MUS 40,Memorize performance literature when appropriate to the performance medium and artistic
MUS 40,tradition.
MUS 40,Perform improvised solos as applicable.
MUS 40,Demonstrate appropriate of blend and balance when performing as an accompanist.
MUS 41,Play with precise rhythm at an intermediate level.
MUS 41,Play the correct pitches with accurate intonation at an intermediate level.
MUS 41,Play with the articulation_ dynamics_ phrasing_ and expression appropriate to the literature being
MUS 41,studied at an intermediate level.
MUS 41,Play in a stylistically appropriate manner suitable to the genre_ period_ and style of the literature.
MUS 41,Perform improvised solos as applicable.
MUS 41,Demonstrate appropriate blend and balance when performing with other musicians in an
MUS 41,ensemble.
MUS 41,Memorize performance literature when appropriate to the performance medium and artistic
MUS 41,tradition.
MUS 42,Play with precise rhythm at an advanced intermediate level.
MUS 42,Play the correct pitches with accurate intonation at an advanced intermediate level.
MUS 42,Play with the articulation_ dynamics_ phrasing_ and expression appropriate to the literature being
MUS 42,studied at an advanced intermediate level.
MUS 42,Play in a stylistically appropriate manner suitable to the genre_ period_ and style of the literature.
MUS 42,Perform improvised solos as applicable.
MUS 42,Demonstrate appropriate blend and balance when performing as an accompanist or in an
MUS 42,ensemble.
MUS 42,Memorize performance literature when appropriate to the performance medium and artistic
MUS 42,tradition.
MUS 43,Play with precise rhythm at an advanced level.
MUS 43,Play the correct pitches with accurate intonation at an advanced level.
MUS 43,Play with the articulation_ dynamics_ phrasing_ and expression appropriate to the literature being
MUS 43,studied at an advanced level.
MUS 43,Play in a stylistically appropriate manner suitable to the genre_ period_ and style of the literature.
MUS 43,Perform improvised solos as applicable.
MUS 43,Demonstrate appropriate blend and balance when performing as an accompanist or in an
MUS 43,ensemble.
MUS 43,Memorize performance literature when appropriate to the performance medium and artistic
MUS 43,tradition.
MUS 51,Demonstrate knowledge and uses of the Macintosh operating system.
MUS 51,Create_ store and share basic music application documents.
MUS 51,Create and send email documents with music file and other attachments.
MUS 51,Manage file systems and sound libraries.
MUS 51,Create a podcast_ movie score and other multi-media projects.
MUS 51,Compose_ mix and export original music compositions.
MUS 52,Identify signal flow in the recording chain.
MUS 52,Identify technical elements of sound_ and studio acoustics.
MUS 52,Evaluate necessary equipment in designing a recording studio.
MUS 52,Apply learned skills in monitoring audio recording and playback.
MUS 52,Identify the different types of microphones and the proper use of each type in recording
MUS 52,situations.
MUS 52,Properly place various microphones in a recording situation.
MUS 52,Apply microphone techniques in a recording situation.
MUS 52,Utilize digital recording applications.
MUS 52,Explain the operation of mixing consoles.
MUS 53,Utilize modern recording software applications_ including Apple Logic Pro and Avid Pro Tools
MUS 53,to compose_ record and edit audio.
MUS 53,Record digital compositions with Musical Instrument Digital Interface (MIDI).
MUS 53,Arrange and mix audio and MIDI.
MUS 53,Program drums in recording software.
MUS 53,Manipulate tempo and timing of audio files.
MUS 53,Plan and complete recording projects of 3-5 minutes utilizing audio recording software.
MUS 54,Manage and organize professional studio recording projects.
MUS 54,Mix a sound recording.
MUS 54,Export recording projects to CD and the Internet.
MUS 54,Set up and manage MIDI (Musical Instrument Digital Interface) recording equipment.
MUS 54,Set up_ track and mix a live studio recording project.
MUS 54,Explain American copyright law and the ethics of music ownership rights.
MUS 55,Schedule and organize professional studio recording projects.
MUS 55,Apply knowledge of music to the production of original songs.
MUS 55,Apply mix techniques to a multi-track recording project.
MUS 55,Set up of instruments and microphones for studio recording sessions.
MUS 55,Explain and practice proper studio etiquette when working with musical artists.
MUS 55,Evaluate copyright law and the ethics of music ownership rights.
MUS 60,Play or sing in time with section and ensemble as directed by the conductor.
MUS 60,Play or sing the correct pitches as indicated with accurate intonation.
MUS 60,Play or sing with the articulation_ dynamics_ phrasing_ and expression as directed.
MUS 60,Play or sing appropriately to the ensemble.
MUS 60,Play or sing stylistically appropriately to the period/style of the composition.
MUS 60,Perform improvised solos as applicable.
MUS 60,Demonstrate appropriate blend and balance within the ensemble and/or the section.
MUS 60,Memorize performance repertoire as director.
MUS 60,Adhere to professional level ensemble performance and rehearsal standards of conduct.
MUS 95,Develop a set of research notes based on personal observations_ readings_ discussions and media
MUS 95,presentations. Notes must be orderly_ legible and meaningful for future reference_ and include
MUS 95,analytical questions.
MUS 95,Produce a summary research report with supporting notes that is orderly_ legible and meaningful
MUS 95,for future reference; including an index and bibliography.
MUS 95,Draw from their notes sufficient data as to be able to write a logically ordered analytical essay of
MUS 95,at least 1_500 words in a proper research-paper form_ on a chosen topic that is pertinent to the
MUS 95,special study theme.
MUS 99,Identify CWE objectives that are unique to each student and employment situation
MUS 99,in consultation with their employer and CWE instructor prior to enrollment.
MUS 99,Describe the importance of on-the-job responsibilities.
MUS 99,Identify the attitudes and knowledge elements necessary for success.
NR 20,Assess the importance of forest products and other natural resources to our society.
NR 20,Examine the effects of early forest policy and regulations on the resources.
NR 20,Identify and describe the basic principles of ecological succession in terms of multiple and
NR 20,sustainable use of natural resources.
NR 20,Evaluate the factors that influence the health of an ecosystem.
NR 20,Describe the major functions and significance of watersheds and illustrate basic principles of
NR 20,watershed restoration.
NR 20,Evaluate past and present efforts of agencies to prevent wildfires.
NR 20,Apply the basic principles of silviculture including practices of measuring_ evaluating_
NR 20,managing and manipulating forest_ wildlife_ range_ and water resources for human uses and
NR 20,values.
NR 26,Describe environmental issues related to cultural and ethnic diversity_ and discuss ideas to
NR 26,reduce the human impact on the environment.
NR 26,Evaluate ecological inter-relationships between living and non-living components of an
NR 26,ecosystem.
NR 26,List and evaluate human influences and potential impacts on the conservation of our natural
NR 26,resources.
NR 26,Identify and describe characteristics and general distributions of major biomes and discuss how
NR 26,humans have impacted each of them.
NR 26,Explain how the use and misuse of mineral_ forest_ wildlife_ agricultural land and water
NR 26,resources impact our world environments.
NR 26,List and analyze historical and theoretical factors that have contributed to human population
NR 26,growth_ including ethnicity and cultural aspects.
NR 26,Differentiate between the sources of land degradation and list possible sustainable solutions for
NR 26,each source.
NR 26,List the sources of air and water pollution and identify how these pollutants are hazardous to the
NR 26,health of humans_ plants_ and wildlife.
NR 40,II.
NR 40,III.
NR 40,Define the hydrologic cycle and explain the various processes of the cycle.
NR 40,Identify the biologic and economic need for restoring and maintaining watershed health in
NR 40,California.
NR 40,Identify the tools and techniques of watershed restoration.
NR 40,Demonstrate techniques for reducing erosion.
NR 40,Compare and contrast local watersheds_ and discuss land use impacts (both perceived and real)
NR 40,relative to cause and effect.
NR 40,Evaluate local restoration projects_ both completed and planned_ and develop and demonstrate
NR 40,prescriptions for repair as a field trip activity.
NR 40,Analyze and discuss important water issues in California.
NR 40,List and discuss wetland and upland habitat restoration techniques using native plants and
NR 40,various irrigation methods.
NR 55,Identify common North American wildlife species using keys and reference books and describe
NR 55,the natural history of those species.
NR 55,Describe the basic habitat requirements of North American fish and wildlife.
NR 55,Evaluate various wildlife management techniques used in habitat modification and population
NR 55,estimation.
NR 55,Analyze human impact on wildlife populations and habitat.
NR 55,Evaluate the role of wildlife management in endangered species recovery.
NR 60,Identify the pertinent legislative entities and environmental laws_ their history and development.
NR 60,Describe how the laws of a community reflect moral and ethical commitments to the
NR 60,environment and sustainability.
NR 60,Locate and analyze the federal and state acts_ statutes and regulations which protect the
NR 60,environment.
NR 60,Explain the biological_ chemical and physical reactions of the environment to deleterious acts
NR 60,and processes.
NR 60,Identify the procedures required by law for the purpose of mitigating damage to the
NR 60,environment by industry and human development.
NR 65,Identify career opportunities_ educational requirements_ qualifications and duties outdoor
NR 65,recreation field personnel.
NR 65,Identify and differentiate between local_ county_ state_ federal and private recreational agencies.
NR 65,Describe the socio-economic factors that influence participation in outdoor recreation.
NR 65,Evaluate recreation facilities and resources_ identifying maintenance requirements_ potential
NR 65,hazards_ traffic and people flow.
NR 65,Identify the interpersonal skills required to work with the public.
NR 65,Describe recreational ethics as they apply to recreational activities.
NR 70,Use various types of GPS and GIS equipment and software
NR 70,Acquire and store digital GPS data
NR 70,Locate waypoints using maps and GPS equipment
NR 70,Convert GPS data and digital maps from one form to another
NR 70,Apply appropriate projection for a given objective
NR 70,Map engineered grades_ landmarks and boundaries
NR 70,Map migration corridors_ and temporal home and transitional ranges of wildlife
NR 70,Compile information from GPS data_ aerial and topographical maps to analyze and present
NR 70,spatial configurations of natural resources
NSG 18,II.
NSG 18,III.
NSG 18,Describe principles and procedures for client personal hygiene_ comfort and safety in the setting
NSG 18,of a therapeutic environment_ while observing patient rights.
NSG 18,Explain the principles and procedures for the assessment of vital signs measurements and
NSG 18,recognition of basic signs of life.
NSG 18,Discuss basic nursing measures designed to increase or maintain a client’s level of activity.
NSG 18,Describe the complications of immobility and nursing actions to prevent or control them.
NSG 18,Explain the concepts of skin integrity and basic nursing principles that promote healing and
NSG 18,maintain skin integrity.
NSG 18,Identify basic concepts of fluid_ electrolyte_ and acid base balance.
NSG 18,Discuss the nursing process related to pain control while recognizing the need to identify
NSG 18,cultural differences in pain perception.
NSG 18,Describe basic principles of planning and recording formats: Assessments_ documentation_ and
NSG 18,care planning.
NSG 18,Apply critical thinking processes to nursing assessment and care planning.
NSG 18,Identify the significance of the basic principles of infection control.
NSG 22,Describe age related changes_ which influence response to drugs and illness including common
NSG 22,problems experiences by the elderly.
NSG 24,Describe the basic anatomy_ physiology and pathophysiology of the musculoskeletal system.
NSG 24,Utilize the nursing process as applicable to adults experiencing musculoskeletal disorders.
NSG 24,Describe principles_ practices_ and skills applicable to the nursing care of adults with
NSG 24,musculoskeletal conditions.
NSG 24,Explain health maintenance strategies related to musculoskeletal conditions.
NSG 28,Describe the process and techniques of basic interpersonal communication.
NSG 28,Identify three personality development theories and discuss how they effect the communication
NSG 28,process.
NSG 28,Utilize the nursing process in communicating with hospitalized clients.
NSG 31,Performi nursing procedures required to meet the patient’s basic needs in the setting of a
NSG 31,therapeutic environment.
NSG 31,Utilize basic communication skills to work effectively with patients and health team members to
NSG 31,provide individualized and culturally appropriate nursing care.
NSG 31,Maintain client confidentiality according to Health Insurance Portability and Accountability Act
NSG 31,(HIPAA) and institutional regulations.
NSG 31,Administer medications safely.
NSG 31,Follow legal standards of clinical nursing practice.
NSG 31,Present and maintain a professional demeanor.
NSG 31,Accurately assess patient vital signs including pain_ and recognize other basic assessments in
NSG 31,the context of specific disease processes.
NSG 31,Apply principles of safe body mechanics to increase or maintain a patient's level of mobility and
NSG 31,prevent complications of immobility.
NSG 31,Utilize the nursing process to care for adult medical surgical patients in the hospital setting.
NSG 32,Describe the nursing care of preoperative_ intraoperative and postoperative clients.
NSG 32,Apply principles of the nursing process to the care of clients in the perioperative setting.
NSG 32,Develop teaching plans for the postoperative client to facilitate healing based on principles of
NSG 32,adult learning.
NSG 32,Describe the influences of cultural_ psychosocial_ and spiritual factors to the success of client
NSG 32,teaching.
NSG 32,Utilize therapeutic communication strategies in the care of clients and families.
NSG 32,Describe caring interventions in the care of the perioperative client.
NSG 32,Describe procedures to ensure safe administration of medications given to clients in the
NSG 32,perioperative setting.
NSG 37,Distinguish between the types of diabetes_ their pathophysiology_ causes_ complications_ medical
NSG 37,treatment and nursing care.
NSG 37,Discuss the diagnostic tests associated with endocrine disorders and nursing care related to them.
NSG 37,II.
NSG 37,III.
NSG 37,Apply the nursing process in the care of clients with endocrine disorders.
NSG 37,Compare and contrast disorders of the endocrine system.
NSG 37,Explain the types of medications used to treat endocrine disorders_ their action and side effects.
NSG 37,Describe the precise location of endocrine glands in the human body_ the function of the
NSG 37,hormones they secrete_ and their function_ and the symptoms of hypoactivity and hyperactivity
NSG 37,of these glands.
NSG 37,Utilize the nursing process_ identify basic overt and covert needs of these clients_ plan and
NSG 37,initiate nursing measures to meet these needs_ then evaluate the status of identified client needs
NSG 37,and the effectiveness of care provided.
NSG 37,Apply teaching principles to clients with endocrine disorders and initiate health education
NSG 37,(culture sensitive) for the client and his/her family and identify community health resources
NSG 37,available to the client.
NSG 41,Provide client's basic needs for personal hygeine_ comfort_ and safety in the setting of a
NSG 41,therapeutic environment_ while observing patient's rights.
NSG 41,Perform nursing procedures required to meet the client's basic needs.
NSG 41,Asess_ plan_ implement_ and record patient care.
NSG 41,Administer medications safely.
NSG 41,Follow legal standards of practice.
NSG 41,Instruct the client regarding health maintenance.
NSG 41,Consistently maintain principles of infection control in the clinical setting.
NSG 41,Present and maintain a professional demeanor.
NSG 41,Utilize basic communication skills to work effectively with health team members to provide
NSG 41,individualized and culturally appropriate nursing care.
NSG 41,Maintain client confidentiality according to HIPPA and institutional regulations.
NSG 41,Assume leadership roles in the clinical setting.
NSG 42,Describe the basic physiology and pathophysiology of diseases in the reproductive system.
NSG 42,Formulate a plan of care using the nursing process for clients with reproductive disorders
NSG 42,Describe the standards of practice for perinatal care.
NSG 42,Formulate a plan of care for the family during the perinatal period using the nursing process.
NSG 42,Describe normal growth and development from conception throughout adolescence.
NSG 42,Describe nursing care adaptation necessary to meet the needs of infants and children with
NSG 42,communicable diseases and common congenital_ genetic_ and acquired disorders.
NSG 42,Formulate a plan of care for infants and children utilizing the nursing process.
NSG 44,Distinguish indications of mood disturbances and impending crises_ and discuss therapeutic
NSG 44,interventions.
NSG 44,Describe cultural differences and needs of individuals with mental health disorders.
NSG 44,Apply advanced communication strategies to clients experiencing dysfunctional coping
NSG 44,behaviors such as chemical dependency.
NSG 44,Describe physical and psychological aspects of wellness.
NSG 47,Describe the psychosocial aspects of stress_ loss and grief_ death and dying.
NSG 47,Utilize the nursing process as applicable to adults experiencing oncology disorders.
NSG 47,Compare principles_ practices_ and skills applicable to the nursing care of adults with oncology
NSG 47,conditions.
NSG 47,Describe health maintenance strategies related to oncology conditions.
NSG 47,Formulate teaching plans based on health principles and concepts of oncology nursing practice.
NSG 47,Describe cultural differences and needs of individuals with oncology conditions.
NSG 47,Utilize therapeutic communication strategies in the care of clients and families.
NSG 47,Formulate caring interventions when interacting with others.
NSG 49,Explore the role/defining characteristics of a leader and a manager.
NSG 49,Apply principles of decision making/critical thinking_ delegation_ and time management.
NSG 49,Apply principles regarding conflict resolution_ change_ feedback and evaluation with employees.
NSG 49,Describe the principles of Total Quality Management.
NSG 49,Analyze health care delivery_ structure_ budget_ and reimbursement.
NSG 49,Describe and apply job seeking skills.
NSG 49,Explore key elements of nursing history_ theory_ and trends in nursing.
NSG 49,Compare and contrast legal concepts in nursing.
NSG 49,Debate and apply the principles of ethics in nursing.
NSG 49,Describe the scope of practice for the Licensed Vocational Nurse.
NSG 54,Explain standards of professional practice_ including legal and ethical issues.
NSG 54,Demonstrate basic therapeutic communication.
NSG 54,Describe basic physical assessment of the adult patient.
NSG 54,Discuss the steps of the nursing process.
NSG 54,Discuss patient's values_ cultural habits_ and ethnicity and their effects on delivery of care.
NSG 54,Discuss the roles of each member of the healthcare team.
NSG 54,Discuss cost efficient strategies to delivery nursing care.
NSG 54,Demonstrate use of computer-assisted instruction.
NSG 54,Analyze the scientific basis for nursing practice.
NSG 54,Discuss physiologic health needs of adult patients.
NSG 56,Apply the standards of professional practice_ including legal_ ethical and regulatory framework
NSG 56,to delivery of basic nursing care.
NSG 56,Demonstrate basic therapeutic communication.
NSG 56,Perform basic health assessment.
NSG 56,Apply the steps of the nursing process to delivery of care.
NSG 56,Identify the client’s values_ customs_ and cultural habits that affect delivery of care.
NSG 56,Collaborate with the members of the healthcare team.
NSG 56,Discuss cost efficient strategies to delivery nursing care.
NSG 56,Demonstrate use of technology in the healthcare environment.
NSG 57,Apply standards of professional practice in the planning of care for specific disease conditions
NSG 57,and describe possible legal_ ethical and regulatory considerations that apply.
NSG 57,Communicate assessment information and plans of care in a professional manner.
NSG 57,Identify assessment information that can be used to develop a plan of care based on the nursing
NSG 57,process.
NSG 57,Develop an individualized plan of care based on the pathophysiological foundation of
NSG 57,disease/illness.
NSG 57,Identify the management strategies necessary to assist clients in maintaining_ restoring_ or
NSG 57,promoting health and wellness.
NSG 57,Discuss specific activities taking place in the clinical setting and their application to future
NSG 57,nursing care.
NSG 61,Identify the standards of professional practice_ including legal_ ethical and regulatory framework
NSG 61,for administration of medications.
NSG 61,Describe therapeutic communication.
NSG 61,Perform assessments related to medication administration.
NSG 61,Apply the steps of the nursing process in delivery of medications.
NSG 61,Evaluate the client’s values_ customs_ and cultural habits that affect medication compliance.
NSG 61,Propose patient education strategies related to medication therapy.
NSG 61,Explore cost efficient strategies in the delivery of nursing care related to medication therapy.
NSG 62,II.
NSG 62,III.
NSG 62,Identify principles of effective communication that demonstrate caring_ compassion_ and
NSG 62,cultural awareness.
NSG 62,Discuss care of the perioperative client with acute and chronic disorders emphasizing client
NSG 62,education.
NSG 62,Describe the nursing and medical management for clients with oncologic_ hematologic_
NSG 62,immunologic and diabetic problems.
NSG 62,Discuss principles of assessment based on functional health patterns for clients with oncologic_
NSG 62,hematologic_ immunologic and diabetic problems.
NSG 62,Utilize critical decision making skills to discuss the health care for clients with oncologic_
NSG 62,hematologic_ immunologic and diabetic problems.
NSG 62,Describe caring interventions for clients with oncologic_ hematologic_ immunologic and diabetic
NSG 62,problems.
NSG 62,Apply principles of teaching and learning for clients with oncologic_ hematologic_ immunologic
NSG 62,and diabetic problems.
NSG 62,Differentiate between the care for clients with acute and chronic health problems.
NSG 64,Demonstrate basic intravenous medication administration skills.
NSG 64,Discuss the steps of the nursing process.
NSG 64,Demonstrate techniques of nursing assessment and documentation.
NSG 64,Compare and contrast the competencies for LVN and RN roles.
NSG 64,Apply concepts of critical thinking to behaviors while participating in high fidelity simulation.
NSG 64,Utilize study skills throughout the course to optimize student success.
NSG 64,Utilize psychomotor skills to complete RN level nursing procedures.
NSG 64,Demonstrate dimensional analysis math computations as they apply to administration of
NSG 64,medications.
NSG 64,III.
NSG 64,IV.
NSG 66,Apply standards of professional practice in the clinical setting.
NSG 66,Plan effective therapeutic communication demonstrating caring_ sensitivity_ and cultural
NSG 66,awareness.
NSG 66,Utilize assessment techniques in the collection_ analysis and synthesis of relevant client data.
NSG 66,Apply critical thinking skills in the decision making process in order to plan individualized
NSG 66,client care.
NSG 66,Provide direct client care based on the nursing process.
NSG 66,Formulate teaching/learning plans in the clinical setting.
NSG 66,Collaborate with the members of the healthcare team.
NSG 66,Choose effective management techniques through planning_ organizing_ and directing client
NSG 66,care.
NSG 68,Formulate a nursing diagnosis according to NANDA criteria based on information gathered from
NSG 68,a variety of sources related to the client's biopsychosocial aspects.
NSG 68,Utilize nursing knowledge and assessment skills to recognize related cues and define real and
NSG 68,potential nursing diagnoses for adult_ geriatric and disabled clients.
NSG 68,Utilize nursing knowledge including human sexuality_ pharmacology_ nutrition_ and cultural
NSG 68,diversity in the nursing process to plan and prioritize care for adults and elderly/disabled based
NSG 68,upon the client's nursing diagnosis_ developmental level_ and ability to adapt to his/her
NSG 68,environment.
NSG 68,Provide individualized nursing case based upon the nursing diagnosis_ health status_
NSG 68,developmental level_ and ability to adapt to the environment according to standards of practice_
NSG 68,policy_ and in collaboration with other appropriate health care professionals.
NSG 68,Evaluate care based upon outcome criteria and implements appropriate modifications of nursing
NSG 68,care based upon ongoing assessment of the client_ family_ or group.
NSG 68,Demonstrate the ability to communicate verbally_ non-verbally_ and in writing with clients_
NSG 68,families_ groups_ agencies_ health providers to provide care supportive of maintaining wellness_
NSG 68,promoting adaptation_ and/or providing care or services to the elderly and/or disabled.
